"weekendingdate","jurisdiction","totalconfc19newadmadult","totalconfc19newadmped","totalconfc19newadm","totalconfflunewadmadult","totalconfflunewadmped","totalconfflunewadm","totalconfrsvnewadmadult","totalconfrsvnewadmped","totalconfrsvnewadm","totalconfc19newadmperchosprep","totalconfflunewadmperchosprep","totalconfrsvnewadmperchosprep"
"2022-09-17T00:00:00.000","ME",118,5,123,NA,NA,0,NA,NA,NA,0.9189,0.8919,0
"2022-09-17T00:00:00.000","MI",970,45,1015,NA,NA,2,NA,NA,NA,0.9551,0.9295,0
"2022-09-17T00:00:00.000","MN",440,31,471,NA,NA,0,NA,NA,NA,0.9699,0.9624,0
"2022-09-17T00:00:00.000","MO",600,44,644,NA,NA,6,NA,NA,NA,0.944,0.912,0
"2022-09-17T00:00:00.000","MP",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2022-09-17T00:00:00.000","MS",146,11,157,NA,NA,36,NA,NA,NA,0.9811,0.9623,0
"2022-09-17T00:00:00.000","MT",116,5,121,NA,NA,1,NA,NA,NA,1,0.9841,0
"2022-09-17T00:00:00.000","NC",866,41,907,NA,NA,17,NA,NA,NA,0.9254,0.8955,0
"2022-09-17T00:00:00.000","ND",81,2,83,NA,NA,0,NA,NA,NA,0.9796,0.9592,0
"2022-09-17T00:00:00.000","NE",142,10,152,NA,NA,9,NA,NA,NA,0.949,0.9388,0
"2022-09-17T00:00:00.000","NH",97,0,97,NA,NA,3,NA,NA,NA,0.9615,0.9615,0
"2022-09-17T00:00:00.000","NJ",770,28,798,NA,NA,10,NA,NA,NA,0.9765,0.9647,0
"2022-09-17T00:00:00.000","NM",84,3,87,NA,NA,4,NA,NA,NA,0.9796,0.9592,0
"2022-09-17T00:00:00.000","NV",137,19,156,NA,NA,8,NA,NA,NA,0.8627,0.8627,0
"2022-09-17T00:00:00.000","NY",1865,86,1951,NA,NA,20,NA,NA,NA,0.9707,0.9268,0
"2022-09-17T00:00:00.000","OH",1381,95,1476,NA,NA,7,NA,NA,NA,0.9439,0.9299,0
"2022-09-17T00:00:00.000","OK",396,13,409,NA,NA,12,NA,NA,NA,0.9291,0.9149,0
"2022-09-17T00:00:00.000","OR",231,15,246,NA,NA,0,NA,NA,NA,1,0.9677,0
"2022-09-17T00:00:00.000","PA",1338,93,1431,NA,NA,32,NA,NA,NA,0.9679,0.9404,0
"2022-09-17T00:00:00.000","PR",121,25,146,NA,NA,39,NA,NA,NA,0.8909,0.8727,0
"2022-09-17T00:00:00.000","RI",86,4,90,NA,NA,0,NA,NA,NA,1,0.9167,0
"2022-09-17T00:00:00.000","SC",378,16,394,NA,NA,9,NA,NA,NA,0.9459,0.9189,0
"2022-09-17T00:00:00.000","SD",91,4,95,NA,NA,7,NA,NA,NA,1,0.9508,0
"2022-09-17T00:00:00.000","TN",520,19,539,NA,NA,17,NA,NA,NA,0.9091,0.8864,0
"2022-09-17T00:00:00.000","TX",2474,177,2651,NA,NA,123,NA,NA,NA,0.9306,0.9306,0
"2022-09-17T00:00:00.000","USA",28964,1582,30546,NA,NA,665,NA,NA,NA,0.9474,0.9259,0
"2022-09-17T00:00:00.000","UT",142,21,163,NA,NA,0,NA,NA,NA,0.9464,0.9286,0
"2022-09-17T00:00:00.000","VA",668,36,704,NA,NA,27,NA,NA,NA,0.9192,0.8889,0
"2022-09-17T00:00:00.000","VI",7,0,7,NA,NA,0,NA,NA,NA,1,1,0
"2022-09-17T00:00:00.000","VT",40,3,43,NA,NA,0,NA,NA,NA,1,0.9333,0
"2022-09-17T00:00:00.000","WA",408,14,422,NA,NA,16,NA,NA,NA,0.9794,0.9588,0
"2022-09-17T00:00:00.000","WI",475,39,514,NA,NA,0,NA,NA,NA,0.9864,0.966,0
"2022-09-17T00:00:00.000","WV",298,22,320,NA,NA,1,NA,NA,NA,0.9831,0.9153,0
"2022-09-17T00:00:00.000","WY",46,2,48,NA,NA,0,NA,NA,NA,0.9667,0.9,0
"2022-09-24T00:00:00.000","AK",38,2,40,NA,NA,0,NA,NA,NA,0.9167,0.9167,0
"2022-09-24T00:00:00.000","AL",359,14,373,NA,NA,20,NA,NA,NA,0.99,0.97,0
"2022-09-24T00:00:00.000","AR",280,8,288,NA,NA,7,NA,NA,NA,0.9247,0.9032,0
"2022-09-24T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2022-09-24T00:00:00.000","AZ",282,9,291,NA,NA,9,NA,NA,NA,0.8687,0.8384,0
"2022-09-24T00:00:00.000","CA",2257,74,2331,NA,NA,35,NA,NA,NA,0.9698,0.937,0
"2022-09-24T00:00:00.000","CO",256,15,271,NA,NA,4,NA,NA,NA,0.9293,0.9091,0
"2022-09-24T00:00:00.000","CT",470,22,492,NA,NA,3,NA,NA,NA,1,0.9688,0
"2022-09-24T00:00:00.000","DC",70,15,85,NA,NA,1,NA,NA,NA,1,0.9091,0
"2022-09-24T00:00:00.000","DE",97,10,107,NA,NA,0,NA,NA,NA,0.8182,0.7273,0
"2022-09-24T00:00:00.000","FL",2059,91,2150,NA,NA,78,NA,NA,NA,0.8691,0.8473,0
"2022-09-24T00:00:00.000","GA",1279,79,1358,NA,NA,55,NA,NA,NA,0.9375,0.9188,0
"2022-09-24T00:00:00.000","GU",6,0,6,NA,NA,0,NA,NA,NA,1,1,0
"2022-09-24T00:00:00.000","HI",100,29,129,NA,NA,3,NA,NA,NA,0.8929,0.8929,0
"2022-09-24T00:00:00.000","IA",214,10,224,NA,NA,2,NA,NA,NA,0.9917,0.9752,0
"2022-09-24T00:00:00.000","ID",114,8,122,NA,NA,3,NA,NA,NA,0.9787,0.9574,0
"2022-09-24T00:00:00.000","IL",1114,39,1153,NA,NA,15,NA,NA,NA,0.9303,0.9055,0
"2022-09-24T00:00:00.000","IN",454,16,470,NA,NA,32,NA,NA,NA,0.9718,0.9577,0
"2022-09-24T00:00:00.000","KS",255,6,261,NA,NA,1,NA,NA,NA,0.972,0.951,0
"2022-09-24T00:00:00.000","KY",491,16,507,NA,NA,10,NA,NA,NA,0.9464,0.9286,0
"2022-09-24T00:00:00.000","LA",424,25,449,NA,NA,18,NA,NA,NA,0.9383,0.9259,0
"2022-09-24T00:00:00.000","MA",740,28,768,NA,NA,4,NA,NA,NA,0.9294,0.9176,0
"2022-09-24T00:00:00.000","MD",467,8,475,NA,NA,3,NA,NA,NA,0.9608,0.9412,0
"2022-09-24T00:00:00.000","ME",128,4,132,NA,NA,0,NA,NA,NA,0.9189,0.8919,0
"2022-09-24T00:00:00.000","MI",950,40,990,NA,NA,7,NA,NA,NA,0.9551,0.9295,0
"2022-09-24T00:00:00.000","MN",422,26,448,NA,NA,2,NA,NA,NA,0.9699,0.9624,0
"2022-09-24T00:00:00.000","MO",641,42,683,NA,NA,8,NA,NA,NA,0.944,0.912,0
"2022-09-24T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2022-09-24T00:00:00.000","MS",140,4,144,NA,NA,20,NA,NA,NA,0.9811,0.9623,0
"2022-09-24T00:00:00.000","MT",122,9,131,NA,NA,0,NA,NA,NA,1,0.9841,0
"2022-09-24T00:00:00.000","NC",872,19,891,NA,NA,11,NA,NA,NA,0.9254,0.8955,0
"2022-09-24T00:00:00.000","ND",74,5,79,NA,NA,1,NA,NA,NA,0.9796,0.9592,0
"2022-09-24T00:00:00.000","NE",109,6,115,NA,NA,2,NA,NA,NA,0.949,0.9388,0
"2022-09-24T00:00:00.000","NH",94,2,96,NA,NA,1,NA,NA,NA,0.9615,0.9615,0
"2022-09-24T00:00:00.000","NJ",868,39,907,NA,NA,15,NA,NA,NA,0.9765,0.9647,0
"2022-09-24T00:00:00.000","NM",119,7,126,NA,NA,6,NA,NA,NA,0.9796,0.9592,0
"2022-09-24T00:00:00.000","NV",133,17,150,NA,NA,11,NA,NA,NA,0.8627,0.8627,0
"2022-09-24T00:00:00.000","NY",2047,128,2175,NA,NA,21,NA,NA,NA,0.9707,0.9268,0
"2022-09-24T00:00:00.000","OH",1280,56,1336,NA,NA,11,NA,NA,NA,0.9439,0.9299,0
"2022-09-24T00:00:00.000","OK",346,8,354,NA,NA,6,NA,NA,NA,0.9291,0.9149,0
"2022-09-24T00:00:00.000","OR",258,13,271,NA,NA,2,NA,NA,NA,1,0.9677,0
"2022-09-24T00:00:00.000","PA",1294,82,1376,NA,NA,34,NA,NA,NA,0.9679,0.9404,0
"2022-09-24T00:00:00.000","PR",126,10,136,NA,NA,35,NA,NA,NA,0.8909,0.8727,0
"2022-09-24T00:00:00.000","RI",70,2,72,NA,NA,0,NA,NA,NA,1,0.9167,0
"2022-09-24T00:00:00.000","SC",310,9,319,NA,NA,17,NA,NA,NA,0.9459,0.9189,0
"2022-09-24T00:00:00.000","SD",102,7,109,NA,NA,7,NA,NA,NA,1,0.9508,0
"2022-09-24T00:00:00.000","TN",432,11,443,NA,NA,32,NA,NA,NA,0.9091,0.8864,0
"2022-09-24T00:00:00.000","TX",2104,121,2225,NA,NA,215,NA,NA,NA,0.9306,0.9306,0
"2022-09-24T00:00:00.000","USA",26855,1312,28167,NA,NA,796,NA,NA,NA,0.9471,0.9257,0
"2022-09-24T00:00:00.000","UT",148,17,165,NA,NA,1,NA,NA,NA,0.9464,0.9286,0
"2022-09-24T00:00:00.000","VA",591,26,617,NA,NA,16,NA,NA,NA,0.9192,0.8889,0
"2022-09-24T00:00:00.000","VI",8,2,10,NA,NA,0,NA,NA,NA,1,1,0
"2022-09-24T00:00:00.000","VT",53,2,55,NA,NA,0,NA,NA,NA,1,0.9333,0
"2022-09-24T00:00:00.000","WA",430,20,450,NA,NA,7,NA,NA,NA,0.9794,0.9588,0
"2022-09-24T00:00:00.000","WI",469,44,513,NA,NA,4,NA,NA,NA,0.9864,0.966,0
"2022-09-24T00:00:00.000","WV",241,8,249,NA,NA,1,NA,NA,NA,0.9831,0.9153,0
"2022-09-24T00:00:00.000","WY",48,2,50,NA,NA,0,NA,NA,NA,0.9667,0.9,0
"2022-10-01T00:00:00.000","AK",38,6,44,NA,NA,2,NA,NA,NA,0.9167,0.9167,0
"2022-10-01T00:00:00.000","AL",296,12,308,NA,NA,28,NA,NA,NA,0.99,0.97,0
"2022-10-01T00:00:00.000","AR",234,7,241,NA,NA,10,NA,NA,NA,0.9247,0.9032,0
"2022-10-01T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2022-10-01T00:00:00.000","AZ",282,17,299,NA,NA,10,NA,NA,NA,0.8687,0.8384,0
"2022-10-01T00:00:00.000","CA",2138,64,2202,NA,NA,68,NA,NA,NA,0.9698,0.9471,0
"2022-10-01T00:00:00.000","CO",254,17,271,NA,NA,3,NA,NA,NA,0.9293,0.9091,0
"2022-10-01T00:00:00.000","CT",458,23,481,NA,NA,2,NA,NA,NA,1,0.9688,0
"2022-10-01T00:00:00.000","DC",74,14,88,NA,NA,0,NA,NA,NA,1,0.9091,0
"2022-10-01T00:00:00.000","DE",112,12,124,NA,NA,0,NA,NA,NA,0.8182,0.7273,0
"2022-10-01T00:00:00.000","FL",1592,680,2272,NA,NA,78,NA,NA,NA,0.8691,0.8473,0
"2022-10-01T00:00:00.000","GA",1132,64,1196,NA,NA,77,NA,NA,NA,0.9375,0.9188,0
"2022-10-01T00:00:00.000","GU",1,0,1,NA,NA,0,NA,NA,NA,1,1,0
"2022-10-01T00:00:00.000","HI",92,31,123,NA,NA,4,NA,NA,NA,0.8929,0.8929,0
"2022-10-01T00:00:00.000","IA",224,14,238,NA,NA,9,NA,NA,NA,0.9917,0.9752,0
"2022-10-01T00:00:00.000","ID",123,5,128,NA,NA,3,NA,NA,NA,0.9787,0.9574,0
"2022-10-01T00:00:00.000","IL",885,28,913,NA,NA,10,NA,NA,NA,0.9254,0.9005,0
"2022-10-01T00:00:00.000","IN",344,12,356,NA,NA,38,NA,NA,NA,0.9718,0.9577,0
"2022-10-01T00:00:00.000","KS",207,9,216,NA,NA,1,NA,NA,NA,0.972,0.951,0
"2022-10-01T00:00:00.000","KY",421,9,430,NA,NA,4,NA,NA,NA,0.9464,0.9286,0
"2022-10-01T00:00:00.000","LA",359,9,368,NA,NA,47,NA,NA,NA,0.9383,0.9259,0
"2022-10-01T00:00:00.000","MA",771,27,798,NA,NA,4,NA,NA,NA,0.9294,0.9176,0
"2022-10-01T00:00:00.000","MD",400,14,414,NA,NA,6,NA,NA,NA,0.9608,0.9412,0
"2022-10-01T00:00:00.000","ME",125,6,131,NA,NA,0,NA,NA,NA,0.9189,0.8919,0
"2022-10-01T00:00:00.000","MI",885,38,923,NA,NA,4,NA,NA,NA,0.9551,0.9295,0
"2022-10-01T00:00:00.000","MN",405,30,435,NA,NA,2,NA,NA,NA,0.9699,0.9624,0
"2022-10-01T00:00:00.000","MO",558,30,588,NA,NA,12,NA,NA,NA,0.944,0.912,0
"2022-10-01T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2022-10-01T00:00:00.000","MS",114,7,121,NA,NA,29,NA,NA,NA,0.9811,0.9623,0
"2022-10-01T00:00:00.000","MT",134,5,139,NA,NA,2,NA,NA,NA,1,0.9841,0
"2022-10-01T00:00:00.000","NC",750,31,781,NA,NA,21,NA,NA,NA,0.9254,0.8955,0
"2022-10-01T00:00:00.000","ND",77,6,83,NA,NA,0,NA,NA,NA,0.9796,0.9592,0
"2022-10-01T00:00:00.000","NE",121,4,125,NA,NA,18,NA,NA,NA,0.949,0.9388,0
"2022-10-01T00:00:00.000","NH",121,8,129,NA,NA,1,NA,NA,NA,0.9615,0.9615,0
"2022-10-01T00:00:00.000","NJ",981,34,1015,NA,NA,21,NA,NA,NA,0.9765,0.9647,0
"2022-10-01T00:00:00.000","NM",99,6,105,NA,NA,14,NA,NA,NA,0.9796,0.9592,0
"2022-10-01T00:00:00.000","NV",171,17,188,NA,NA,15,NA,NA,NA,0.8627,0.8627,0
"2022-10-01T00:00:00.000","NY",2229,101,2330,NA,NA,28,NA,NA,NA,0.9707,0.9268,0
"2022-10-01T00:00:00.000","OH",1036,46,1082,NA,NA,15,NA,NA,NA,0.9439,0.9299,0
"2022-10-01T00:00:00.000","OK",233,16,249,NA,NA,8,NA,NA,NA,0.9291,0.9149,0
"2022-10-01T00:00:00.000","OR",254,9,263,NA,NA,1,NA,NA,NA,1,0.9677,0
"2022-10-01T00:00:00.000","PA",1359,79,1438,NA,NA,45,NA,NA,NA,0.9679,0.9404,0
"2022-10-01T00:00:00.000","PR",107,15,122,NA,NA,45,NA,NA,NA,0.8909,0.8727,0
"2022-10-01T00:00:00.000","RI",87,0,87,NA,NA,1,NA,NA,NA,1,0.9167,0
"2022-10-01T00:00:00.000","SC",271,8,279,NA,NA,18,NA,NA,NA,0.9459,0.9189,0
"2022-10-01T00:00:00.000","SD",75,8,83,NA,NA,10,NA,NA,NA,1,0.9508,0
"2022-10-01T00:00:00.000","TN",366,17,383,NA,NA,38,NA,NA,NA,0.9091,0.8864,0
"2022-10-01T00:00:00.000","TX",1639,91,1730,NA,NA,127,NA,NA,NA,0.9306,0.9306,0
"2022-10-01T00:00:00.000","USA",24402,1783,26185,NA,NA,921,NA,NA,NA,0.9469,0.9262,0
"2022-10-01T00:00:00.000","UT",127,22,149,NA,NA,0,NA,NA,NA,0.9464,0.9286,0
"2022-10-01T00:00:00.000","VA",505,16,521,NA,NA,29,NA,NA,NA,0.9192,0.8889,0
"2022-10-01T00:00:00.000","VI",0,2,2,NA,NA,0,NA,NA,NA,1,1,0
"2022-10-01T00:00:00.000","VT",42,3,45,NA,NA,0,NA,NA,NA,1,0.9333,0
"2022-10-01T00:00:00.000","WA",410,17,427,NA,NA,11,NA,NA,NA,0.9794,0.9588,0
"2022-10-01T00:00:00.000","WI",430,26,456,NA,NA,1,NA,NA,NA,0.9864,0.966,0
"2022-10-01T00:00:00.000","WV",186,10,196,NA,NA,1,NA,NA,NA,0.9831,0.9153,0
"2022-10-01T00:00:00.000","WY",68,1,69,NA,NA,0,NA,NA,NA,0.9667,0.9,0
"2022-10-08T00:00:00.000","AK",27,5,32,NA,NA,0,NA,NA,NA,0.9167,0.9167,0
"2022-10-08T00:00:00.000","AL",273,9,282,NA,NA,42,NA,NA,NA,0.99,0.97,0
"2022-10-08T00:00:00.000","AR",174,6,180,NA,NA,22,NA,NA,NA,0.9247,0.9032,0
"2022-10-08T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2022-10-08T00:00:00.000","AZ",276,10,286,NA,NA,13,NA,NA,NA,0.8687,0.8384,0
"2022-10-08T00:00:00.000","CA",2031,47,2078,NA,NA,92,NA,NA,NA,0.9698,0.9471,0
"2022-10-08T00:00:00.000","CO",225,12,237,NA,NA,2,NA,NA,NA,0.9293,0.9091,0
"2022-10-08T00:00:00.000","CT",491,11,502,NA,NA,2,NA,NA,NA,1,0.9688,0
"2022-10-08T00:00:00.000","DC",60,9,69,NA,NA,1,NA,NA,NA,1,0.9091,0
"2022-10-08T00:00:00.000","DE",107,7,114,NA,NA,0,NA,NA,NA,0.8182,0.7273,0
"2022-10-08T00:00:00.000","FL",1393,63,1456,NA,NA,113,NA,NA,NA,0.8691,0.8473,0
"2022-10-08T00:00:00.000","GA",1016,71,1087,NA,NA,109,NA,NA,NA,0.9375,0.9188,0
"2022-10-08T00:00:00.000","GU",1,1,2,NA,NA,2,NA,NA,NA,1,1,0
"2022-10-08T00:00:00.000","HI",84,31,115,NA,NA,5,NA,NA,NA,0.8929,0.8929,0
"2022-10-08T00:00:00.000","IA",201,8,209,NA,NA,6,NA,NA,NA,0.9917,0.9752,0
"2022-10-08T00:00:00.000","ID",98,8,106,NA,NA,1,NA,NA,NA,0.9787,0.9574,0
"2022-10-08T00:00:00.000","IL",1013,29,1042,NA,NA,12,NA,NA,NA,0.9254,0.9005,0
"2022-10-08T00:00:00.000","IN",380,11,391,NA,NA,46,NA,NA,NA,0.9718,0.9577,0
"2022-10-08T00:00:00.000","KS",183,6,189,NA,NA,7,NA,NA,NA,0.972,0.951,0
"2022-10-08T00:00:00.000","KY",342,11,353,NA,NA,7,NA,NA,NA,0.9464,0.9286,0
"2022-10-08T00:00:00.000","LA",383,19,402,NA,NA,67,NA,NA,NA,0.9383,0.9259,0
"2022-10-08T00:00:00.000","MA",874,14,888,NA,NA,6,NA,NA,NA,0.9294,0.9176,0
"2022-10-08T00:00:00.000","MD",366,8,374,NA,NA,17,NA,NA,NA,0.9608,0.9412,0
"2022-10-08T00:00:00.000","ME",160,0,160,NA,NA,1,NA,NA,NA,0.9189,0.8919,0
"2022-10-08T00:00:00.000","MI",956,37,993,NA,NA,12,NA,NA,NA,0.9551,0.9295,0
"2022-10-08T00:00:00.000","MN",447,19,466,NA,NA,12,NA,NA,NA,0.9699,0.9624,0
"2022-10-08T00:00:00.000","MO",466,28,494,NA,NA,6,NA,NA,NA,0.944,0.912,0
"2022-10-08T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2022-10-08T00:00:00.000","MS",90,8,98,NA,NA,60,NA,NA,NA,0.9811,0.9623,0
"2022-10-08T00:00:00.000","MT",99,2,101,NA,NA,0,NA,NA,NA,1,0.9841,0
"2022-10-08T00:00:00.000","NC",674,22,696,NA,NA,20,NA,NA,NA,0.9254,0.8955,0
"2022-10-08T00:00:00.000","ND",77,2,79,NA,NA,0,NA,NA,NA,0.9796,0.9592,0
"2022-10-08T00:00:00.000","NE",118,6,124,NA,NA,20,NA,NA,NA,0.949,0.9388,0
"2022-10-08T00:00:00.000","NH",129,2,131,NA,NA,0,NA,NA,NA,0.9615,0.9615,0
"2022-10-08T00:00:00.000","NJ",1069,41,1110,NA,NA,24,NA,NA,NA,0.9765,0.9647,0
"2022-10-08T00:00:00.000","NM",93,13,106,NA,NA,25,NA,NA,NA,0.9796,0.9592,0
"2022-10-08T00:00:00.000","NV",149,15,164,NA,NA,35,NA,NA,NA,0.8627,0.8627,0
"2022-10-08T00:00:00.000","NY",2374,93,2467,NA,NA,38,NA,NA,NA,0.9707,0.9268,0
"2022-10-08T00:00:00.000","OH",942,33,975,NA,NA,17,NA,NA,NA,0.9439,0.9299,0
"2022-10-08T00:00:00.000","OK",195,14,209,NA,NA,6,NA,NA,NA,0.9291,0.9149,0
"2022-10-08T00:00:00.000","OR",227,9,236,NA,NA,0,NA,NA,NA,1,0.9677,0
"2022-10-08T00:00:00.000","PA",1407,73,1480,NA,NA,58,NA,NA,NA,0.9679,0.9404,0
"2022-10-08T00:00:00.000","PR",87,22,109,NA,NA,33,NA,NA,NA,0.8909,0.8727,0
"2022-10-08T00:00:00.000","RI",97,3,100,NA,NA,1,NA,NA,NA,1,0.9167,0
"2022-10-08T00:00:00.000","SC",273,4,277,NA,NA,33,NA,NA,NA,0.9459,0.9189,0
"2022-10-08T00:00:00.000","SD",77,3,80,NA,NA,10,NA,NA,NA,1,0.9508,0
"2022-10-08T00:00:00.000","TN",314,11,325,NA,NA,39,NA,NA,NA,0.9091,0.8864,0
"2022-10-08T00:00:00.000","TX",1442,55,1497,NA,NA,223,NA,NA,NA,0.9326,0.9326,0
"2022-10-08T00:00:00.000","USA",23820,988,24808,NA,NA,1316,NA,NA,NA,0.9469,0.9262,0
"2022-10-08T00:00:00.000","UT",117,12,129,NA,NA,0,NA,NA,NA,0.9464,0.9286,0
"2022-10-08T00:00:00.000","VA",574,16,590,NA,NA,48,NA,NA,NA,0.9192,0.8889,0
"2022-10-08T00:00:00.000","VI",2,0,2,NA,NA,0,NA,NA,NA,1,1,0
"2022-10-08T00:00:00.000","VT",53,1,54,NA,NA,1,NA,NA,NA,1,0.9333,0
"2022-10-08T00:00:00.000","WA",384,11,395,NA,NA,15,NA,NA,NA,0.9794,0.9588,0
"2022-10-08T00:00:00.000","WI",496,24,520,NA,NA,1,NA,NA,NA,0.9864,0.966,0
"2022-10-08T00:00:00.000","WV",187,9,196,NA,NA,5,NA,NA,NA,0.9831,0.9153,0
"2022-10-08T00:00:00.000","WY",47,4,51,NA,NA,1,NA,NA,NA,0.9333,0.8667,0
"2022-10-15T00:00:00.000","AK",39,1,40,NA,NA,5,NA,NA,NA,0.9167,0.9167,0
"2022-10-15T00:00:00.000","AL",224,7,231,NA,NA,87,NA,NA,NA,0.99,0.97,0
"2022-10-15T00:00:00.000","AR",129,3,132,NA,NA,37,NA,NA,NA,0.9247,0.9032,0
"2022-10-15T00:00:00.000","AS",0,0,0,NA,NA,0,NA,NA,NA,1,1,0
"2022-10-15T00:00:00.000","AZ",252,10,262,NA,NA,11,NA,NA,NA,0.8687,0.8384,0
"2022-10-15T00:00:00.000","CA",1984,55,2039,NA,NA,87,NA,NA,NA,0.9698,0.9471,0
"2022-10-15T00:00:00.000","CO",253,16,269,NA,NA,3,NA,NA,NA,0.9293,0.9091,0
"2022-10-15T00:00:00.000","CT",505,13,518,NA,NA,6,NA,NA,NA,1,0.9688,0
"2022-10-15T00:00:00.000","DC",64,7,71,NA,NA,2,NA,NA,NA,1,0.9091,0
"2022-10-15T00:00:00.000","DE",92,3,95,NA,NA,0,NA,NA,NA,0.8182,0.7273,0
"2022-10-15T00:00:00.000","FL",1299,66,1365,NA,NA,101,NA,NA,NA,0.8691,0.8473,0
"2022-10-15T00:00:00.000","GA",927,52,979,NA,NA,144,NA,NA,NA,0.9375,0.9188,0
"2022-10-15T00:00:00.000","GU",4,1,5,NA,NA,2,NA,NA,NA,1,1,0
"2022-10-15T00:00:00.000","HI",73,31,104,NA,NA,6,NA,NA,NA,0.8929,0.8929,0
"2022-10-15T00:00:00.000","IA",196,9,205,NA,NA,7,NA,NA,NA,0.9917,0.9752,0
"2022-10-15T00:00:00.000","ID",126,9,135,NA,NA,1,NA,NA,NA,0.9787,0.9574,0
"2022-10-15T00:00:00.000","IL",993,36,1029,NA,NA,28,NA,NA,NA,0.9254,0.9005,0
"2022-10-15T00:00:00.000","IN",348,20,368,NA,NA,54,NA,NA,NA,0.9718,0.9577,0
"2022-10-15T00:00:00.000","KS",182,8,190,NA,NA,4,NA,NA,NA,0.972,0.951,0
"2022-10-15T00:00:00.000","KY",346,10,356,NA,NA,23,NA,NA,NA,0.9464,0.9286,0
"2022-10-15T00:00:00.000","LA",308,18,326,NA,NA,98,NA,NA,NA,0.9383,0.9259,0
"2022-10-15T00:00:00.000","MA",862,12,874,NA,NA,7,NA,NA,NA,0.9294,0.9176,0
"2022-10-15T00:00:00.000","MD",373,13,386,NA,NA,27,NA,NA,NA,0.9608,0.9412,0
"2022-10-15T00:00:00.000","ME",145,7,152,NA,NA,0,NA,NA,NA,0.9189,0.8919,0
"2022-10-15T00:00:00.000","MI",908,41,949,NA,NA,15,NA,NA,NA,0.9551,0.9295,0
"2022-10-15T00:00:00.000","MN",379,15,394,NA,NA,3,NA,NA,NA,0.9699,0.9624,0
"2022-10-15T00:00:00.000","MO",516,16,532,NA,NA,10,NA,NA,NA,0.944,0.912,0
"2022-10-15T00:00:00.000","MP",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"2022-10-15T00:00:00.000","MS",85,2,87,NA,NA,67,NA,NA,NA,0.9811,0.9623,0
"2022-10-15T00:00:00.000","MT",100,6,106,NA,NA,0,NA,NA,NA,1,0.9841,0
"2022-10-15T00:00:00.000","NC",540,14,554,NA,NA,34,NA,NA,NA,0.9254,0.8955,0
"2022-10-15T00:00:00.000","ND",51,3,54,NA,NA,1,NA,NA,NA,1,0.9796,0
"2022-10-15T00:00:00.000","NE",89,3,92,NA,NA,11,NA,NA,NA,0.949,0.9388,0
"2022-10-15T00:00:00.000","NH",139,1,140,NA,NA,0,NA,NA,NA,0.9615,0.9615,0
"2022-10-15T00:00:00.000","NJ",1104,39,1143,NA,NA,32,NA,NA,NA,0.9765,0.9647,0
"2022-10-15T00:00:00.000","NM",101,3,104,NA,NA,24,NA,NA,NA,0.9796,0.9592,0
"2022-10-15T00:00:00.000","NV",154,23,177,NA,NA,15,NA,NA,NA,0.8627,0.8627,0
"2022-10-15T00:00:00.000","NY",2516,88,2604,NA,NA,48,NA,NA,NA,0.9707,0.9268,0
"2022-10-15T00:00:00.000","OH",1068,55,1123,NA,NA,32,NA,NA,NA,0.9439,0.9299,0
"2022-10-15T00:00:00.000","OK",139,6,145,NA,NA,14,NA,NA,NA,0.9291,0.9149,0
"2022-10-15T00:00:00.000","OR",268,14,282,NA,NA,3,NA,NA,NA,1,0.9677,0
"2022-10-15T00:00:00.000","PA",1450,72,1522,NA,NA,77,NA,NA,NA,0.9679,0.9404,0
"2022-10-15T00:00:00.000","PR",69,16,85,NA,NA,43,NA,NA,NA,0.8909,0.8727,0
"2022-10-15T00:00:00.000","RI",91,3,94,NA,NA,0,NA,NA,NA,1,0.9167,0
"2022-10-15T00:00:00.000","SC",222,6,228,NA,NA,42,NA,NA,NA,0.9459,0.9189,0
"2022-10-15T00:00:00.000","SD",68,4,72,NA,NA,12,NA,NA,NA,1,0.9508,0
"2022-10-15T00:00:00.000","TN",290,13,303,NA,NA,59,NA,NA,NA,0.9091,0.8864,0
"2022-10-15T00:00:00.000","TX",1290,46,1336,NA,NA,308,NA,NA,NA,0.9306,0.9306,0
"2022-10-15T00:00:00.000","USA",23072,984,24056,NA,NA,1674,NA,NA,NA,0.9469,0.9262,0
"2022-10-15T00:00:00.000","UT",140,16,156,NA,NA,3,NA,NA,NA,0.9464,0.9286,0
"2022-10-15T00:00:00.000","VA",495,22,517,NA,NA,53,NA,NA,NA,0.9192,0.8889,0
"2022-10-15T00:00:00.000","VI",1,0,1,NA,NA,0,NA,NA,NA,1,1,0
"2022-10-15T00:00:00.000","VT",59,0,59,NA,NA,0,NA,NA,NA,1,0.9333,0
